林俊杰,#genre#
和你一样(演唱会),http://em.21dtv.com/songs/60020415.mkv
花容瘦(演唱会),http://em.21dtv.com/songs/60021464.mkv
海上的月亮,http://em.21dtv.com/songs/60082997.mkv
海上的月亮(演唱会),http://em.21dtv.com/songs/60066013.mkv
会跳舞的文艺青年,http://em.21dtv.com/songs/60022287.mkv
花一开就相爱吧,http://em.21dtv.com/songs/60021530.mkv
花言巧语五四三(无原唱),http://em.21dtv.com/songs/60021522.mkv
还有我疼你,http://em.21dtv.com/songs/60019663.mkv
i dont mind(无原唱),http://em.21dtv.com/songs/60002493.mkv
If You Were The Only Girl In The World,http://em.21dtv.com/songs/60111968.mkv
i gotta that boom boom(演唱会),http://em.21dtv.com/songs/60002534.mkv
街角(演唱会),http://em.21dtv.com/songs/60023582.mkv
交给国家,http://em.21dtv.com/songs/60137694.mkv
接近无限的蓝,http://em.21dtv.com/songs/60023564.mkv
今天雨可是我们在一起,http://em.21dtv.com/songs/60147399.mkv
锦绣,http://em.21dtv.com/songs/60108567.mkv
将伊放抹记,http://em.21dtv.com/songs/60023403.mkv
酷,http://em.21dtv.com/songs/60099303.mkv
开放,http://em.21dtv.com/songs/60124062.mkv
Ki Ga,http://em.21dtv.com/songs/60108557.mkv
看见曙光,http://em.21dtv.com/songs/60114416.mkv
靠近一点点,http://em.21dtv.com/songs/60025207.mkv
哭了(演唱会),http://em.21dtv.com/songs/60025559.mkv
kulala(演唱会),http://em.21dtv.com/songs/60071620.mkv
ku lala(演唱会),http://em.21dtv.com/songs/60003215.mkv
口音,http://em.21dtv.com/songs/60148683.mkv
来吧mambo mambo,http://em.21dtv.com/songs/60025945.mkv
零点五公里,http://em.21dtv.com/songs/60027450.mkv
零点五英里,http://em.21dtv.com/songs/60027451.mkv
零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
let it be,http://em.21dtv.com/songs/60003326.mkv
lets get loud(演唱会),http://em.21dtv.com/songs/60071629.mkv
梨花香,http://em.21dtv.com/songs/60026816.mkv
Listen To Me,http://em.21dtv.com/songs/60119646.mkv
冷暖,http://em.21dtv.com/songs/60104200.mkv
love will keep us alive,http://em.21dtv.com/songs/60003611.mkv
loving,http://em.21dtv.com/songs/60003659.mkv
loving(演唱会),http://em.21dtv.com/songs/60003658.mkv
留声机,http://em.21dtv.com/songs/60085395.mkv
蓝天(演唱会),http://em.21dtv.com/songs/60026119.mkv
来跳舞吧(演唱会),http://em.21dtv.com/songs/60026010.mkv
流行,http://em.21dtv.com/songs/60147400.mkv
另一种伴侣,http://em.21dtv.com/songs/60133786.mkv
Magical Show,http://em.21dtv.com/songs/60127000.mkv
面包的滋味,http://em.21dtv.com/songs/60061428.mkv
没出息(无原唱),http://em.21dtv.com/songs/60028708.mkv
美好的旅行,http://em.21dtv.com/songs/60029121.mkv
庙会街上,http://em.21dtv.com/songs/60133787.mkv
木兰,http://em.21dtv.com/songs/60166695.mkv
Mobi,http://em.21dtv.com/songs/60115722.mkv
你,http://em.21dtv.com/songs/60031369.mkv
n+1,http://em.21dtv.com/songs/60004039.mkv
你的甜蜜(演唱会),http://em.21dtv.com/songs/60031612.mkv
年轻的朋友来相会,http://em.21dtv.com/songs/60088007.mkv
年轻气盛,http://em.21dtv.com/songs/60148811.mkv
女人的悲哀,http://em.21dtv.com/songs/60032909.mkv
你为了爱情,http://em.21dtv.com/songs/60032300.mkv
你有我,http://em.21dtv.com/songs/60032441.mkv
over it,http://em.21dtv.com/songs/60004380.mkv
漂浮地铁,http://em.21dtv.com/songs/60033464.mkv
漂浮地铁(演唱会),http://em.21dtv.com/songs/60033463.mkv
潘帕斯之舞,http://em.21dtv.com/songs/60033137.mkv
PRIVACY,http://em.21dtv.com/songs/60148681.mkv
普通disco,http://em.21dtv.com/songs/60119656.mkv
情歌不好听,http://em.21dtv.com/songs/60034997.mkv
千江楼,http://em.21dtv.com/songs/60103104.mkv
请你恰恰(演唱会),http://em.21dtv.com/songs/60035580.mkv
千年游,http://em.21dtv.com/songs/60124061.mkv
期盼,http://em.21dtv.com/songs/60119307.mkv
亲亲爸爸,http://em.21dtv.com/songs/60155507.mkv
情深缘薄,http://em.21dtv.com/songs/60035328.mkv
秋天的眼泪,http://em.21dtv.com/songs/60147141.mkv
quizas(演唱会),http://em.21dtv.com/songs/60004581.mkv
千域千寻,http://em.21dtv.com/songs/60083613.mkv
若,http://em.21dtv.com/songs/60124063.mkv
如初,http://em.21dtv.com/songs/60081070.mkv
入洞房,http://em.21dtv.com/songs/60100148.mkv
如果以后,http://em.21dtv.com/songs/60103105.mkv
入戏,http://em.21dtv.com/songs/60083735.mkv
say goodbye,http://em.21dtv.com/songs/60073843.mkv
山歌好比春江水,http://em.21dtv.com/songs/60089952.mkv
山河故人,http://em.21dtv.com/songs/60116005.mkv
收回你的心,http://em.21dtv.com/songs/60039591.mkv
似火年华,http://em.21dtv.com/songs/60069850.mkv
守护星,http://em.21dtv.com/songs/60039684.mkv
什么,http://em.21dtv.com/songs/60104199.mkv
生命线,http://em.21dtv.com/songs/60077560.mkv
说你爱我(演唱会),http://em.21dtv.com/songs/60040401.mkv
少年中国,http://em.21dtv.com/songs/60038155.mkv
十七岁的雨季青苹果乐园,http://em.21dtv.com/songs/60088005.mkv
stop,http://em.21dtv.com/songs/60005282.mkv
蜀绣,http://em.21dtv.com/songs/60039776.mkv
伤心人伤心歌,http://em.21dtv.com/songs/60037941.mkv
双翼(无原唱),http://em.21dtv.com/songs/60039906.mkv
thank you for hearing me(演唱会),http://em.21dtv.com/songs/60005511.mkv
甜蜜的我爱你,http://em.21dtv.com/songs/60005824.mkv
tmd我爱你(演唱会),http://em.21dtv.com/songs/60005823.mkv
甜蜜花园,http://em.21dtv.com/songs/60042377.mkv
童年,http://em.21dtv.com/songs/60089955.mkv
唐人街,http://em.21dtv.com/songs/60117810.mkv
天使经过身边,http://em.21dtv.com/songs/60110302.mkv
天使走过身边,http://em.21dtv.com/songs/60062659.mkv
她有他陪,http://em.21dtv.com/songs/60126992.mkv
underneath your clothes,http://em.21dtv.com/songs/60006010.mkv
舞(演唱会),http://em.21dtv.com/songs/60047760.mkv
为爱感动,http://em.21dtv.com/songs/60067521.mkv
晚安曲,http://em.21dtv.com/songs/60121829.mkv
吻别(李宇春),http://em.21dtv.com/songs/60088006.mkv
我不是那个李刚,http://em.21dtv.com/songs/60130424.mkv
我唱啦啦啦,http://em.21dtv.com/songs/60044952.mkv
我的88个朋友,http://em.21dtv.com/songs/60044981.mkv
我的八十八个朋友,http://em.21dtv.com/songs/60088009.mkv
我的功夫(演唱会),http://em.21dtv.com/songs/60045077.mkv
我的黑白色,http://em.21dtv.com/songs/60045094.mkv
我的黑白色(演唱会),http://em.21dtv.com/songs/60045093.mkv
我的深情谁人赔(无原唱),http://em.21dtv.com/songs/60045202.mkv
我的王朝,http://em.21dtv.com/songs/60045241.mkv
我的王国,http://em.21dtv.com/songs/60045243.mkv
我的王国(演唱会),http://em.21dtv.com/songs/60045242.mkv
我的心里只有你没有他(演唱会),http://em.21dtv.com/songs/60045277.mkv
无花果,http://em.21dtv.com/songs/60127001.mkv
why me,http://em.21dtv.com/songs/60006326.mkv
未来的主人翁(演唱会),http://em.21dtv.com/songs/60044255.mkv
为你唱歌,http://em.21dtv.com/songs/60085841.mkv
无情人有情歌,http://em.21dtv.com/songs/60114415.mkv
我死你的叉叉,http://em.21dtv.com/songs/60088008.mkv
我有你你有我,http://em.21dtv.com/songs/60046694.mkv
我最摇摆,http://em.21dtv.com/songs/60047003.mkv
我最摇摆(演唱会),http://em.21dtv.com/songs/60072576.mkv
小翅膀,http://em.21dtv.com/songs/60094539.mkv
秀才胡同,http://em.21dtv.com/songs/60051517.mkv
幸福万万年,http://em.21dtv.com/songs/60051379.mkv
下个路口见,http://em.21dtv.com/songs/60088002.mkv
想哭(演唱会),http://em.21dtv.com/songs/60049061.mkv
星空与海,http://em.21dtv.com/songs/60148241.mkv
序幕,http://em.21dtv.com/songs/60051573.mkv
西门少年,http://em.21dtv.com/songs/60129225.mkv
想你,http://em.21dtv.com/songs/60138810.mkv
相片,http://em.21dtv.com/songs/60048689.mkv
小朋友,http://em.21dtv.com/songs/60049692.mkv
想思深深(无原唱),http://em.21dtv.com/songs/60048783.mkv
续摊,http://em.21dtv.com/songs/60051577.mkv
向往草原,http://em.21dtv.com/songs/60062743.mkv
新物种,http://em.21dtv.com/songs/60169347.mkv
西厢(演唱会),http://em.21dtv.com/songs/60047946.mkv
谢谢爱(演唱会),http://em.21dtv.com/songs/60050039.mkv
笑笑离开,http://em.21dtv.com/songs/60049964.mkv
下雨,http://em.21dtv.com/songs/60048337.mkv
下雨(演唱会),http://em.21dtv.com/songs/60048336.mkv
想要问你,http://em.21dtv.com/songs/60049281.mkv
越,http://em.21dtv.com/songs/60165849.mkv
鱼(演唱会),http://em.21dtv.com/songs/60055514.mkv
有爱相随,http://em.21dtv.com/songs/60068940.mkv
一百种热爱,http://em.21dtv.com/songs/60138819.mkv
一点一点(演唱会),http://em.21dtv.com/songs/60052863.mkv
月光,http://em.21dtv.com/songs/60056312.mkv
萤火虫,http://em.21dtv.com/songs/60054518.mkv
依靠,http://em.21dtv.com/songs/60053976.mkv
夜来香(演唱会),http://em.21dtv.com/songs/60052601.mkv
野蛮生长,http://em.21dtv.com/songs/60118667.mkv
有你就好,http://em.21dtv.com/songs/60079289.mkv
有你陪阮行,http://em.21dtv.com/songs/60084446.mkv
youre still the one(演唱会),http://em.21dtv.com/songs/60006618.mkv
淹死的鱼(演唱会),http://em.21dtv.com/songs/60052003.mkv
一趟,http://em.21dtv.com/songs/60148682.mkv
一往情深,http://em.21dtv.com/songs/60053759.mkv
粤游记,http://em.21dtv.com/songs/60105133.mkv
胭脂泪,http://em.21dtv.com/songs/60062682.mkv
再不疯狂我们就老了,http://em.21dtv.com/songs/60070206.mkv
中国腾飞,http://em.21dtv.com/songs/60122514.mkv
纸花,http://em.21dtv.com/songs/60058770.mkv
最后的爱,http://em.21dtv.com/songs/60079778.mkv
最后一杯咖啡,http://em.21dtv.com/songs/60060246.mkv
走进你的梦,http://em.21dtv.com/songs/60079745.mkv
zombie(演唱会),http://em.21dtv.com/songs/60006635.mkv
自欺欺人,http://em.21dtv.com/songs/60114417.mkv
珍惜,http://em.21dtv.com/songs/60067789.mkv
真心变无心,http://em.21dtv.com/songs/60058227.mkv
